Func_id	Func_name	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K16966	dimethylsulfide dehydrogenase subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16967	dimethyl-sulfide monooxygenase [EC:1.14.13.131]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16968	methanesulfonate monooxygenase large subunit [EC:1.14.13.111]	65	110	83	96	66	76	736	115	75	69	233	118
KO:K16969	methanesulfonate monooxygenase small subunit [EC:1.14.13.111]	18	72	45	33	31	36	90	37	14	41	130	42
KO:K16970	microRNA 133a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16971	microRNA 133b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16972	microRNA 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16973	microRNA 206	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16974	microRNA 145	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16975	microRNA 203	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16976	microRNA 375	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16977	microRNA 9	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16978	microRNA 126	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16979	microRNA 218	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16980	microRNA let-7	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16981	microRNA 98	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16982	microRNA 34a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16983	microRNA 34b/c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16984	microRNA 26a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16985	microRNA 26b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16986	microRNA 15a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16987	microRNA 15b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16988	microRNA 16	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16989	microRNA 103	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16990	microRNA 497	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16991	microRNA 503	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16992	microRNA 424	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16993	microRNA 125a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16994	microRNA 125b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16995	microRNA 29a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16996	microRNA 29b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16997	microRNA 29c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16998	microRNA 371	0	0	0	0	0	0	0	0	0	0	0	0
KO:K16999	microRNA 372	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17000	microRNA 373	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17001	microRNA 223	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17002	microRNA 17	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17003	microRNA 18a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17004	microRNA 18b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17005	microRNA 19	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17006	microRNA 20a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17007	microRNA 20b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17008	microRNA 92a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17009	microRNA 155	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17010	microRNA 221	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17011	microRNA 222	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17012	microRNA 146a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17013	microRNA 146b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17014	microRNA 182	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17015	microRNA 200a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17016	microRNA 200b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17017	microRNA 200c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17018	microRNA 141	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17019	microRNA 429	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17020	microRNA 122	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17021	microRNA 130a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17022	microRNA 142	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17023	microRNA 143	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17024	microRNA 150	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17025	microRNA 181a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17026	microRNA 181b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17027	microRNA 181c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17028	microRNA 181d	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17029	microRNA 195	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17030	microRNA 196a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17031	microRNA 196b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17032	microRNA 196c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17033	microRNA 335	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17034	microRNA 106a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17035	microRNA 106b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17036	microRNA 363	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17037	microRNA 93	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17038	microRNA 25	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17039	microRNA 32	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17040	microRNA 30c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17041	microRNA 100	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17042	microRNA 224	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17043	ATP-dependent RNA helicase DDX43 [EC:3.6.4.13]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17044	RING finger protein 166	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17045	high-mobility group nucleosome-binding domain-containing protein 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17046	protein DEK	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17047	Ras-related protein Rab-19	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17048	ethylbenzene hydroxylase subunit beta	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17049	ethylbenzene hydroxylase subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17050	complex iron-sulfur molybdoenzyme family reductase subunit alpha	28	10	158	21	64	108	110	678	115	211	397	52
KO:K17051	complex iron-sulfur molybdoenzyme family reductase subunit beta	19	8	72	8	42	45	61	663	86	199	486	30
KO:K17052	complex iron-sulfur molybdoenzyme family reductase subunit gamma	25	7	21	7	3	25	55	3	34	14	122	60
KO:K17053	tRNAThr (cytosine32-N3)-methyltransferase [EC:2.1.1.268]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17054	coniferyl alcohol acyltransferase [EC:2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17055	eugenol synthase [EC:1.1.1.318]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17056	isoeugenol synthase [EC:1.1.1.319]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17057	(iso)eugenol O-methyltransferase [EC:2.1.1.146]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17058	eugenol/chavicol O-methyltransferase [EC:2.1.1.146]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17059	trans-anol O-methyltransferase [EC:2.1.1.279]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17060	"two-component system, sensor histidine kinase AauS [EC:2.7.13.3]"	21	22	18	10	10	23	4	0	3	7	8	44
KO:K17061	"two-component system, response regulator AauR"	27	21	17	16	33	36	0	17	16	93	640	80
KO:K17062	arginine/lysine/histidine/glutamine transport system substrate-binding and permease protein	22	47	14	6	35	65	17	69	32	7	32	0
KO:K17063	arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:3.6.3.-]	0	3	0	4	4	4	0	12	4	0	0	0
KO:K17064	D-2-hydroxyacid dehydrogenase (NADP+) [EC:1.1.1.272]	73	75	99	89	36	58	13	7	5	32	183	41
KO:K17065	dynamin 1-like protein [EC:3.6.5.5]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17066	alcohol oxidase [EC:1.1.3.13]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17067	"methanol:N,N-dimethyl-4-nitrosoaniline oxidoreductase [EC:1.2.98.1]"	32	7	50	12	13	10	56	0	26	4	19	54
KO:K17068	formaldehyde dismutase [EC:1.2.98.1]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17069	O-acetylhomoserine/O-acetylserine sulfhydrylase [EC:2.5.1.49 2.5.1.47]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17070	dichloromethane dehalogenase [EC:4.5.1.3]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17071	transcriptional repressor of dcmA and dcmR	153	9	208	7	10	41	11	153	60	89	108	26
KO:K17072	interferon gamma inducible protein 47	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17073	putative lysine transport system substrate-binding protein	20	25	49	17	17	4	0	0	28	4	13	8
KO:K17074	putative lysine transport system permease protein	0	0	0	11	0	0	0	0	3	0	0	3
KO:K17076	putative lysine transport system ATP-binding protein [EC:3.6.3.-]	6	31	29	21	15	8	6	0	9	0	18	14
KO:K17078	2'-N-acetylparomamine deacetylase / 2'''-acetyl-6'''-hydroxyneomycin deacetylase [EC:3.5.1.112 3.5.1.113]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17079	optic atrophy protein 1 [EC:3.6.5.5]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17080	prohibitin 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17081	prohibitin 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17082	kindlin 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17083	kindlin 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17084	kindlin 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17085	transmembrane 9 superfamily member 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17086	transmembrane 9 superfamily member 2/4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17087	transmembrane 9 superfamily member 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17089	annexin A3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17090	annexin A9	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17091	annexin A1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17092	annexin A2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17093	annexin A4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17094	annexin A6	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17095	annexin A7/11	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17096	annexin A8	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17097	annexin A10	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17099	annexin A13	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17100	dihydroxyacetone synthase [EC:2.2.1.3]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17101	E74-like factor 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17102	ETS homologous factor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	3159	4637	4212	4870	3697	3639	3651	4070	2851	3092	8235	4049
KO:K17104	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	19	52	109	111	158	110	2528	385	1354	529	163	37
KO:K17105	geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]	247	162	217	154	312	234	2630	426	1468	542	483	98
KO:K17106	whey acidic protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17107	beta-casein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17108	non-lysosomal glucosylceramidase [EC:3.2.1.45]	518	819	991	981	541	525	43	127	478	217	853	556
KO:K17109	microRNA 130b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17110	microRNA 30a/d/e	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17111	microRNA 30b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17112	microRNA 27a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17113	microRNA 27b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17114	microRNA 96	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17115	microRNA 151	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17116	microRNA 183	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17117	microRNA 197	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17118	microRNA 199a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17119	microRNA 199b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17120	microRNA 320	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17121	microRNA 328	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17122	microRNA 486	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17123	microRNA 574	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17124	microRNA 216	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17125	microRNA 217	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17126	microRNA 124	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17127	microRNA 22	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17128	microRNA 24	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17129	microRNA 101	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17130	microRNA 128	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17131	microRNA 192	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17132	microRNA 342	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17133	microRNA 212	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17134	microRNA 379	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17135	microRNA 433	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17136	microRNA 454	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17137	microRNA 483	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17138	microRNA 584	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17139	microRNA 621	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17140	microRNA 652	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17141	microRNA 760	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17142	microRNA 888	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17143	microRNA 1908	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17144	microRNA 135	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17145	microRNA 140	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17146	microRNA 147	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17147	microRNA 149	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17148	microRNA 193b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17149	microRNA 202	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17150	microRNA 205	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17151	microRNA 214	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17152	microRNA 324	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17153	microRNA 370	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17154	microRNA 485	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17155	microRNA 527	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17156	microRNA 557	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17157	microRNA 593	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17158	microRNA 595	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17159	microRNA 603	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17160	microRNA 608	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17161	microRNA 612	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17162	microRNA 634	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17163	microRNA 642	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17164	microRNA 649	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17165	microRNA 23a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17166	microRNA 204	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17167	microRNA 215	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17168	microRNA 219	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17169	microRNA 367	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17170	microRNA 376	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17171	microRNA 378	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17172	microRNA 451	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17173	microRNA 517	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17174	microRNA 518	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17175	microRNA 520	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17176	microRNA 646	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17177	microRNA 184	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17178	microRNA 210	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17179	microRNA 449b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17180	microRNA 650	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17181	microRNA 301	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17182	microRNA 186	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17183	microRNA 31	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17184	microRNA 185	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17185	microRNA 191	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17186	microRNA 302c	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17187	microRNA 452	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17188	microRNA 488	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17189	microRNA 579	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17190	microRNA 515	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17191	microRNA 500	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17192	cyanidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose) [EC:2.4.1.300]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17193	anthocyanidin 3-O-glucoside 2'''-O-xylosyltransferase [EC:2.4.2.51]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17194	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose) [EC:2.4.1.299]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17195	D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]	0	0	2	0	3	4	0	0	0	0	0	0
KO:K17196	GTPase Eras	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17197	NF-kappa-B inhibitor-interacting Ras-like protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17198	Ras-related and estrogen-regulated growth inhibitor-like protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17199	Ras and EF-hand domain-containing protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17200	ADP-ribosylation factor-like protein 14	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17201	ADP-ribosylation factor-like protein 15	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17202	erythritol transport system substrate-binding protein	88	128	67	199	141	116	181	78	41	57	187	122
KO:K17203	erythritol transport system permease protein	94	136	115	262	154	125	100	89	77	66	200	156
KO:K17204	erythritol transport system ATP-binding protein	124	152	116	250	137	101	170	151	59	98	249	78
KO:K17205	putative xylitol transport system substrate-binding protein	0	7	40	15	3	2	0	0	0	0	0	10
KO:K17206	putative xylitol transport system permease protein	86	125	148	221	150	146	315	23	118	95	705	146
KO:K17207	putative xylitol transport system ATP-binding protein	5	6	25	26	8	3	0	3	0	0	6	23
KO:K17208	inositol transport system substrate-binding protein	48	82	85	262	85	131	64	47	60	17	116	20
KO:K17209	inositol transport system permease protein	50	75	98	231	113	161	15	32	22	22	73	6
KO:K17210	inositol transport system ATP-binding protein	77	168	175	362	189	183	22	43	48	32	155	63
KO:K17211	curcumin/demethoxycurcumin synthase [EC:2.3.1.217 2.3.1.219]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17212	bisdemethoxycurcumin synthase [EC:2.3.1.211]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17213	inositol transport system substrate-binding protein	87	290	238	410	169	209	28	34	7	44	118	118
KO:K17214	inositol transport system permease protein	182	284	288	440	155	301	653	108	113	55	268	105
KO:K17215	inositol transport system ATP-binding protein	177	402	363	535	230	209	35	44	50	19	211	195
KO:K17216	O-acetylserine dependent cystathionine beta-synthase	8	7	10	4	10	23	16	142	33	23	57	39
KO:K17217	cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]	808	642	776	941	420	367	233	826	312	249	521	431
KO:K17218	sulfide:quinone oxidoreductase [EC:1.8.5.-]	4262	3042	4079	3128	2440	2769	9538	2493	4308	2040	6456	2918
KO:K17219	sulfur reductase molybdopterin subunit	0	8	6	13	0	0	0	0	0	0	0	0
KO:K17220	sulfur reductase FeS subunit	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17221	sulfur reductase membrane anchor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17222	sulfur-oxidizing protein SoxA	385	866	755	570	646	910	154	454	156	309	1596	1056
KO:K17223	sulfur-oxidizing protein SoxX	241	608	493	370	425	432	207	367	104	237	1294	606
KO:K17224	sulfur-oxidizing protein SoxB	384	803	837	628	576	862	543	249	173	218	1439	1104
KO:K17225	sulfane dehydrogenase subunit SoxC	1391	3107	4484	4010	2197	2729	477	1149	688	806	2737	3531
KO:K17226	sulfur-oxidizing protein SoxY	615	1118	924	922	862	944	323	914	475	1049	2030	1142
KO:K17227	sulfur-oxidizing protein SoxZ	254	682	536	389	475	482	144	408	348	360	1467	714
KO:K17228	FMNH2-dependent dimethyl sulfone monooxygenase	2301	1264	1696	1172	1107	984	3265	910	1007	790	1798	1120
KO:K17229	sulfide dehydrogenase [flavocytochrome c] flavoprotein chain [EC:1.8.2.3]	27	111	74	185	76	12	6	13	10	144	41	93
KO:K17230	cytochrome subunit of sulfide dehydrogenase	10	64	0	13	9	13	0	31	9	242	138	42
KO:K17231	iodotyrosine deiodinase [EC:1.21.1.1]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17232	dual oxidase maturation factor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17233	dual oxidase maturation factor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17234	arabinosaccharide transport system substrate-binding protein	95	97	43	22	82	51	28	49	84	33	195	81
KO:K17235	arabinosaccharide transport system permease protein	28	57	22	13	51	41	25	37	75	32	169	44
KO:K17236	arabinosaccharide transport system permease protein	56	47	39	40	32	24	59	55	62	36	187	29
KO:K17237	inositol-phosphate transport system substrate-binding protein	10	27	61	3	26	34	35	54	17	12	21	53
KO:K17238	inositol-phosphate transport system permease protein	2	31	52	0	22	21	29	54	17	9	22	20
KO:K17239	inositol-phosphate transport system permease protein	4	33	41	8	24	29	25	63	17	13	10	22
KO:K17240	inositol-phosphate transport system ATP-binding protein	24	50	77	12	67	66	99	71	48	47	228	121
KO:K17241	"alpha-1,4-digalacturonate transport system substrate-binding protein"	105	39	75	31	56	27	70	10	51	34	95	98
KO:K17242	"alpha-1,4-digalacturonate transport system permease protein"	117	40	110	38	60	64	62	9	45	46	79	72
KO:K17243	"alpha-1,4-digalacturonate transport system permease protein"	168	109	137	75	115	42	91	122	235	164	252	144
KO:K17244	putative chitobiose transport system substrate-binding protein	159	89	281	29	68	79	374	473	414	73	68	105
KO:K17245	putative chitobiose transport system permease protein	128	48	111	30	46	42	178	216	282	56	83	63
KO:K17246	putative chitobiose transport system permease protein	113	74	123	18	40	50	184	220	281	65	77	92
KO:K17247	methionine sulfoxide reductase heme-binding subunit	3664	3751	4078	3389	2932	2588	2658	2536	2005	2442	8000	2745
KO:K17248	"N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.291]"	0	0	0	0	0	0	0	0	0	0	0	7
KO:K17249	"GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase [EC:2.4.1.292]"	3	10	3	3	7	0	0	0	0	0	4	0
KO:K17250	"GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase [EC:2.4.1.293]"	0	10	3	4	20	5	0	0	4	0	3	5
KO:K17251	undecaprenyl-diphosphooligosaccharide---protein glycotransferase [EC:2.4.99.19]	0	6	0	0	16	0	0	0	0	14	7	0
KO:K17252	clusterin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17253	lactadherin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17254	syntenin-1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17255	Rab GDP dissociation inhibitor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17256	insulin-like growth factor-binding protein complex acid labile subunit	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17257	integrin alpha FG-GAP repeat containing protein 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K17258	integrin alpha FG-GAP repeat containing protein 3	0	0	0	0	0	0	0	0	0	0	0	0
